date,trades_today,start_of_day_equity,last_trade_time_by_instrument
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-19,0,,{}
2026-09-21,3,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T11:47:54.174761+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,3,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T11:47:54.174761+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,3,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T11:47:54.174761+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,3,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T11:47:54.174761+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,3,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T11:47:54.174761+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,3,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T11:47:54.174761+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,3,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T11:47:54.174761+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,3,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T11:47:54.174761+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,4,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T13:46:14.797865+00:00"", ""GBP_USD"": ""2026-09-21T11:47:54.581915+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,6,959.5304,"{""XAU_USD"": ""2026-09-21T11:47:53.522985+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,7,959.5304,"{""XAU_USD"": ""2026-09-21T23:13:34.799945+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,7,959.5304,"{""XAU_USD"": ""2026-09-21T23:13:34.799945+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,7,959.5304,"{""XAU_USD"": ""2026-09-21T23:13:34.799945+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,7,959.5304,"{""XAU_USD"": ""2026-09-21T23:13:34.799945+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,7,959.5304,"{""XAU_USD"": ""2026-09-21T23:13:34.799945+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,7,959.5304,"{""XAU_USD"": ""2026-09-21T23:13:34.799945+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-21,7,959.5304,"{""XAU_USD"": ""2026-09-21T23:13:34.799945+00:00"", ""EUR_USD"": ""2026-09-21T18:51:18.599838+00:00"", ""GBP_USD"": ""2026-09-21T18:51:18.807622+00:00""}"
2026-09-22,1,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00""}"
2026-09-22,1,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00""}"
2026-09-22,1,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00""}"
2026-09-22,1,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00""}"
2026-09-22,1,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00""}"
2026-09-22,1,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00""}"
2026-09-22,2,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00""}"
2026-09-22,2,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00""}"
2026-09-22,2,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00""}"
2026-09-22,2,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00""}"
2026-09-22,2,911.4984,"{""EUR_USD"": ""2026-09-22T01:08:23.519264+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,4,911.4984,"{""EUR_USD"": ""2026-09-22T03:33:59.595943+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,5,911.4984,"{""EUR_USD"": ""2026-09-22T06:16:20.458687+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,5,911.4984,"{""EUR_USD"": ""2026-09-22T06:16:20.458687+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,5,911.4984,"{""EUR_USD"": ""2026-09-22T06:16:20.458687+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,5,911.4984,"{""EUR_USD"": ""2026-09-22T06:16:20.458687+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,5,911.4984,"{""EUR_USD"": ""2026-09-22T06:16:20.458687+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,5,911.4984,"{""EUR_USD"": ""2026-09-22T06:16:20.458687+00:00"", ""XAU_USD"": ""2026-09-22T02:25:07.894813+00:00"", ""GBP_USD"": ""2026-09-22T03:34:00.127004+00:00""}"
2026-09-22,8,911.4984,"{""EUR_USD"": ""2026-09-22T07:48:15.329106+00:00"", ""XAU_USD"": ""2026-09-22T07:48:14.672617+00:00"", ""GBP_USD"": ""2026-09-22T07:48:15.758237+00:00""}"
2026-09-22,8,911.4984,"{""EUR_USD"": ""2026-09-22T07:48:15.329106+00:00"", ""XAU_USD"": ""2026-09-22T07:48:14.672617+00:00"", ""GBP_USD"": ""2026-09-22T07:48:15.758237+00:00""}"
2026-09-22,9,911.4984,"{""EUR_USD"": ""2026-09-22T07:48:15.329106+00:00"", ""XAU_USD"": ""2026-09-22T07:48:14.672617+00:00"", ""GBP_USD"": ""2026-09-22T08:16:40.096301+00:00""}"
2026-09-22,9,911.4984,"{""EUR_USD"": ""2026-09-22T07:48:15.329106+00:00"", ""XAU_USD"": ""2026-09-22T07:48:14.672617+00:00"", ""GBP_USD"": ""2026-09-22T08:16:40.096301+00:00""}"
